,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
p1471,0.0034083857,-0.06200097,0.0011275329,0.00462963,0.17433783,-0.047980145,0.063487984,-0.08298184,-0.02033666,0.2604002,0.042051643,-0.094098195,0.055673238,-0.14616549,0.059246376,0.117527105,-0.13489878,0.0016078475,-0.30826426,0.23337065,0.04406613,-0.08306916,-0.13528034,-0.23426011,-0.05889462,0.0908662,-0.027657967,0.07839237,0.0075714123,-0.07759035,-0.10903597,-0.00096044445,0.12146734,0.008317958,-0.028328616,0.1455673,0.12771514,0.04907383,-0.0051929886,0.13796417,0.07814282,0.121430926,0.020432577,0.00311802,0.13112268,-0.12931657,-0.017249614,-0.0050871773,0.040760607,0.020254813,0.095930114,0.088612884,0.022062773,0.051512998,-0.13845585,-0.101045325,0.10259684,-0.10120139,-0.003894021,0.13547069,-0.2635743,0.004028442,0.04873694,-0.03428143,0.15726961,-0.06648316,0.016051058,0.024857886,-0.01776853,-0.037078638,-0.021852773,-0.11680729,-0.20130147,-0.09704039,0.1600727,-0.07984866,-0.006924466,-0.13491085,-0.1406595,-0.08669574,-0.07860777,-0.014068812,0.12115381,0.14677633,0.0536203,0.20617902,0.042379856,-0.18659407,0.03266568,0.034257486,-0.050915454,-0.034838267,0.05963215,0.029898437,0.09870014,0.1042177,-0.052003868,-0.08585365,0.004586277,0.05387898,-0.15365219,0.07407404,0.049951237,-0.10323455,0.00425303,0.030314066,-0.00700625,0.084518075,0.1477289,0.016444625,-0.010226893,-0.17728764,-0.056350775,0.034025967,0.060755134,0.06392285,0.16219135,0.052759822,0.092359126,0.022716222,-0.044982333,-0.15739982,-0.12713343,0.11612336,-0.14520115,0.03653302,-0.09250262,0.0057182773
p1472,0.008446258,-0.07437119,-0.021708589,-0.039055213,0.19212799,-0.045829322,0.065718755,-0.112651415,-0.02289365,0.2963896,0.032825157,-0.09103795,0.092219226,-0.18372299,0.05503246,0.11336274,-0.14292543,-0.0010389463,-0.36705318,0.2234982,0.03672581,-0.11093949,-0.12803966,-0.24806488,-0.07328222,0.094656825,0.0010357951,0.081900164,-0.0398025,-0.08401029,-0.08043832,-0.0024203518,0.16435225,-0.0076065394,-0.037683763,0.16629678,0.14390723,0.06396978,-7.48174e-05,0.19187455,0.0950691,0.09773426,0.01859355,0.008626243,0.11339327,-0.11951711,0.009165024,-0.05018354,-0.009124621,0.0041476428,0.0856538,0.07860302,-0.007948751,0.062698625,-0.1512759,-0.13240659,0.09875483,-0.12074376,0.03656802,0.19068094,-0.2880667,-0.037938707,0.04947599,-0.017806588,0.12720351,-0.055250086,0.013902092,0.007689262,-0.032322917,-0.031807918,-0.029183934,-0.12555318,-0.18010618,-0.09105797,0.1641723,-0.091696836,0.024646271,-0.14392856,-0.12707871,-0.14016223,-0.07918389,-0.028366905,0.09458733,0.10284237,0.04870621,0.19920453,0.0023308473,-0.17270336,0.03397376,-0.0013435048,-0.09350967,0.003939767,0.0850786,0.040331252,0.128839,0.1015475,-0.008710328,-0.051135294,-0.0029023867,0.049459927,-0.13753553,0.08176293,0.045384306,-0.14009383,-0.020922294,0.013583991,0.03887629,0.1014436,0.15964879,0.023302192,0.006484112,-0.20699054,-0.08943321,0.015807115,0.09164173,0.08714656,0.19622396,0.09201031,0.08627664,0.02641294,-0.044503093,-0.1283548,-0.15314446,0.11252303,-0.12502351,0.037760194,-0.13470666,0.0028871316
p1473,0.013598863,-0.071327865,-0.024622178,-0.0864717,0.1887532,-0.07080599,0.019160349,-0.12928112,-0.012332989,0.30870247,0.02548815,-0.0962026,0.119939536,-0.21272653,0.019734586,0.10125915,-0.124870956,0.00961599,-0.39916986,0.18927398,0.083112136,-0.118772976,-0.15348667,-0.22179133,-0.12377001,0.08515312,-0.04013237,0.07635573,-0.08653369,-0.08724374,-0.05513982,-0.04365151,0.17972909,-0.025752401,-0.043865256,0.19208929,0.13669875,0.06762463,-0.02774076,0.21399996,0.107827835,0.069957234,0.02712789,0.014163093,0.077534154,-0.075397685,0.045087576,-0.093747996,-0.055413954,-0.037157632,0.099685326,0.049996592,-0.041011598,0.067125514,-0.16059902,-0.17609358,0.110452585,-0.16026479,0.03647175,0.22765465,-0.3112457,-0.07002008,0.037266884,-0.03133006,0.107460134,-0.01076252,0.040381674,0.005148186,-0.08386545,-0.01346565,-0.012998421,-0.124653585,-0.121814094,-0.06539374,0.16081244,-0.09605065,0.026476882,-0.15395027,-0.09486633,-0.17765255,-0.056946974,-0.06432011,0.050079405,0.067817725,0.06735892,0.1536213,-0.04888349,-0.16801491,0.019065643,-0.022021513,-0.12672734,0.017843734,0.08949313,0.050857525,0.16692817,0.09859977,0.042386476,-0.025845034,0.011919393,0.04638137,-0.12990466,0.05604342,0.013687409,-0.136394,-0.008043421,0.006900805,0.09193005,0.11516104,0.16458254,0.02070564,-0.0061542774,-0.21731718,-0.122815095,-0.003011438,0.12249996,0.10933083,0.17854321,0.14238258,0.042511735,0.0066831163,-0.04569861,-0.08648775,-0.15721273,0.11360927,-0.07111854,0.012085848,-0.1236808,0.0048427153
p1474,0.010743526,-0.07106274,-0.011228598,-0.03792794,0.19195311,-0.042100754,0.05081787,-0.09699367,-0.009842526,0.28892025,0.028661897,-0.07853879,0.087478854,-0.1730388,0.065586835,0.10422344,-0.13645202,0.0034014045,-0.33576635,0.2238869,0.026981745,-0.111534305,-0.12021004,-0.23300159,-0.054986008,0.096146725,0.0013854015,0.07688904,-0.03597088,-0.077145256,-0.07222046,-0.01114086,0.15452743,-0.0016856865,-0.03739138,0.16934764,0.14136614,0.07009819,-0.018796105,0.17145443,0.096008144,0.09504532,0.016553508,0.011326256,0.11488222,-0.11556264,0.0041897944,-0.041794524,0.0020133033,0.00942725,0.0807212,0.08826934,-0.0010074975,0.06085647,-0.14977634,-0.1333078,0.08811739,-0.113776214,0.024220716,0.17555247,-0.271656,-0.02448394,0.055060033,-0.012333025,0.13268451,-0.04642477,0.0032504853,0.01580477,-0.022974275,-0.021065319,-0.029032499,-0.13161212,-0.18219937,-0.092878364,0.15310442,-0.09340494,0.014943987,-0.13912486,-0.13069232,-0.13335855,-0.07802699,-0.02248871,0.09679485,0.11691546,0.04334724,0.20585056,0.008096337,-0.17314123,0.02239946,0.008922136,-0.06882987,-0.013888517,0.073166676,0.03984751,0.1057533,0.10424959,-0.019782973,-0.067482546,0.010763137,0.04322523,-0.13532454,0.06979796,0.047701545,-0.13387117,-0.018062988,0.023510909,0.04295358,0.08994771,0.14694658,0.03267424,0.0022165547,-0.19793746,-0.081268825,0.003806026,0.08054834,0.08803002,0.18531999,0.083773814,0.072179824,0.021073436,-0.048932,-0.1376695,-0.13966039,0.11045199,-0.13126178,0.031713706,-0.113201156,-0.0016233695
p1475,-0.023681497,-0.12539074,0.0048079016,-0.052669432,0.1845877,-0.16190349,0.07559538,-0.16347595,0.0027595768,0.37732705,0.09023038,-0.17411827,0.16402528,-0.27745393,0.08368303,0.1976383,-0.097014315,0.079851374,-0.5211029,0.20877627,0.24766523,-0.09437109,-0.23778479,-0.30646676,-0.28113136,0.1257823,-0.13894816,0.14924571,0.010741408,-0.11646097,-0.17433666,-0.025219511,0.18993126,0.010824682,-0.049175154,0.2890091,0.18056142,0.032583423,0.057235114,0.20135033,0.12433524,0.16307117,0.049768683,-0.05496297,0.19471999,-0.08103357,0.08535244,-0.11343303,-0.023853775,0.0066051944,0.2384678,0.05119308,0.001013037,0.12567778,-0.14586619,-0.21536718,0.18460195,-0.30682394,-0.043006696,0.26807836,-0.43018904,-0.1011301,0.1021906,-0.07296454,0.22842395,-0.060462132,0.17494752,0.049144745,-0.1191248,-0.079219915,-0.013741373,-0.11007925,-0.2026765,-0.06267444,0.21227485,-0.05212975,0.004496651,-0.20041749,-0.13010336,-0.053143617,-0.13904117,-0.15018876,0.18782303,0.19325085,0.17362429,0.20886424,0.048181623,-0.24609783,0.0742329,0.088367835,-0.20158859,-0.032005765,0.09973486,0.0007649341,0.25136012,0.11308773,0.00012650606,-0.15765323,-0.06314379,0.070630856,-0.25437015,0.1567754,-0.038511712,-0.051409125,0.13207978,0.012384297,0.02118449,0.20617443,0.25716695,-0.00776355,0.010646763,-0.21684326,-0.11144354,0.11508313,0.04559518,0.13100086,0.21124429,0.1979798,0.10220082,0.04908886,-0.079249285,-0.12677833,-0.29524523,0.1428485,-0.12471276,-0.019383715,-0.111008905,0.028730951
p1476,-0.026326291,-0.10776172,0.042129908,-0.0052606906,0.18831584,-0.14423172,0.075812995,-0.123267554,0.0033724234,0.34596837,0.0692081,-0.17492206,0.118285894,-0.22434138,0.071741745,0.17949685,-0.13553025,0.049273282,-0.44341484,0.23725271,0.22575301,-0.09054791,-0.23815694,-0.29494363,-0.24685839,0.1228556,-0.13884097,0.13678932,0.020253867,-0.10248038,-0.17390916,-0.009562304,0.169906,0.051170446,-0.045135494,0.2508584,0.1413008,0.037533253,0.035400193,0.17120358,0.09595684,0.16416162,0.05575442,-0.050376974,0.18787168,-0.09018814,0.041539595,-0.057415597,0.011009786,0.026841141,0.20850925,0.07807706,0.033829443,0.091851056,-0.15434438,-0.16203654,0.16748452,-0.2407723,-0.060667083,0.19847734,-0.40998378,-0.04817382,0.093120284,-0.06536604,0.24474032,-0.08126398,0.14353882,0.031067314,-0.08007005,-0.07571938,-0.0080536865,-0.11536489,-0.23737325,-0.0822258,0.19851951,-0.07284275,-0.018975599,-0.18914334,-0.16514844,-0.05917259,-0.13311857,-0.08818766,0.172113,0.22236073,0.13255031,0.22655761,0.07792532,-0.22631568,0.06127423,0.085598536,-0.13866587,-0.05790306,0.07868299,0.02799633,0.21834397,0.115575954,-0.050523944,-0.17012785,-0.04547158,0.061622486,-0.23780484,0.15154986,-0.004984185,-0.047232103,0.11965413,0.009967172,-0.0010562678,0.16894512,0.22878319,-0.0004376105,0.0055964068,-0.19330442,-0.10300787,0.09131405,0.032841645,0.0976158,0.20993997,0.18156634,0.117220365,0.027809767,-0.078839496,-0.15168653,-0.22283025,0.14493588,-0.1392085,0.014833485,-0.08561202,0.03738082
p1477,-0.0023168721,-0.06248695,-0.0026383142,-0.002045836,0.19479631,-0.0837309,0.081227675,-0.10179097,-0.013568231,0.29115543,0.062333465,-0.10397897,0.06526001,-0.17848486,0.078738324,0.14181603,-0.14303485,0.018887578,-0.32598191,0.24853681,0.07713788,-0.076260306,-0.14647861,-0.2742879,-0.08077941,0.106880635,-0.05294122,0.092504784,0.013570782,-0.07786447,-0.14868064,0.0039014933,0.11736998,0.023924656,-0.014523416,0.16441536,0.13890253,0.045264337,0.023444394,0.14744122,0.076282255,0.15731128,0.03230873,-0.011030349,0.17221305,-0.13863215,-0.010825115,-0.011055713,0.08130313,0.036789216,0.12686713,0.09167824,0.027865494,0.047219798,-0.13821255,-0.119268134,0.115475945,-0.14613852,-0.004367129,0.1385612,-0.29175958,0.0072907433,0.057219226,-0.037989482,0.17109492,-0.093049474,0.04302001,0.04493081,0.0013568511,-0.049479626,-0.024636917,-0.12324506,-0.23598102,-0.11837299,0.17480929,-0.07485063,-0.014496472,-0.1518807,-0.1652052,-0.07439863,-0.11673575,-0.03340479,0.15360829,0.18680242,0.07490472,0.23691042,0.08638266,-0.2227087,0.031779345,0.052512154,-0.07401278,-0.038460113,0.05135698,0.043145936,0.12194982,0.0936943,-0.072995186,-0.11908202,0.00673975,0.059747078,-0.18540908,0.09745838,0.055600654,-0.09451422,0.038242366,0.027432902,0.00011387747,0.10403327,0.17765301,0.008667453,-0.0022484467,-0.19035965,-0.07414191,0.04882664,0.05680246,0.065198235,0.1685744,0.07103831,0.1013499,0.036271807,-0.06618814,-0.15604088,-0.16881903,0.1323597,-0.16621174,0.035598937,-0.09329858,0.0023735906
p1478,-0.011547374,-0.08931491,0.0030275923,0.032323524,0.21285476,-0.069115564,0.0687561,-0.09261684,-0.006110985,0.2964239,0.029878084,-0.111913204,0.077761374,-0.17857096,0.07593459,0.16337954,-0.15049285,0.002849923,-0.33267033,0.2712826,0.11410091,-0.09699338,-0.16731109,-0.2972415,-0.10299053,0.12001231,-0.05418868,0.102972165,0.03782868,-0.0813783,-0.15692599,0.029946562,0.099704415,0.03230847,-0.023608332,0.19421715,0.13060151,0.025418717,0.025342893,0.16160092,0.09839063,0.16777481,0.028541684,-0.008799271,0.17037557,-0.1259345,-0.020176627,0.0011494642,0.07796183,0.033374682,0.14616795,0.09645921,0.034754075,0.0463056,-0.16594514,-0.115693726,0.13075253,-0.12414531,-0.04310841,0.12606184,-0.30740482,0.018933281,0.058016144,-0.03343201,0.21033698,-0.112429135,0.0538069,0.025154486,-0.0066787843,-0.07520595,-0.03551731,-0.12932268,-0.2605467,-0.14229569,0.19892927,-0.074730635,-0.024411099,-0.14481728,-0.17137559,-0.06402769,-0.10412271,-0.00949141,0.14364798,0.21174517,0.0725321,0.25953546,0.09993031,-0.20973682,0.033603903,0.068558894,-0.039507605,-0.066169515,0.050376188,0.043568272,0.13446666,0.11790053,-0.09021165,-0.16529465,-0.004133721,0.059090033,-0.19081853,0.10969267,0.055291645,-0.09196348,0.04838142,0.03496435,-0.03331454,0.09779493,0.19344683,0.0046034977,-0.0075911027,-0.19046684,-0.061995618,0.06717644,0.04581638,0.06835515,0.17289078,0.08076861,0.13897732,0.0145549,-0.06794691,-0.19256277,-0.15514082,0.14482047,-0.18863828,0.049048327,-0.10398035,0.014409098
p1479,-0.008867508,-0.10492047,0.005081076,-0.020767314,0.19647215,-0.11936549,0.06759104,-0.12483161,0.002203091,0.32396922,0.06835147,-0.121057905,0.1021379,-0.22509362,0.081494614,0.18130954,-0.13489181,0.04618348,-0.40581483,0.24477232,0.17256755,-0.09480757,-0.20076358,-0.29731163,-0.18950929,0.124743864,-0.10759312,0.11804985,0.030207207,-0.09447664,-0.18084282,-0.013402904,0.13700819,0.021806037,-0.026241833,0.21964715,0.14849816,0.046924785,0.048934706,0.17522106,0.1119698,0.17655233,0.04436168,-0.04527078,0.18030266,-0.09337103,0.02975441,-0.05049025,0.028550487,0.013794553,0.18616857,0.055051558,0.019366696,0.085501984,-0.14299904,-0.15288483,0.14949098,-0.21619652,-0.03968816,0.19454561,-0.34795755,-0.028972892,0.06448056,-0.04424634,0.21847534,-0.07923735,0.108430386,0.040233355,-0.05063321,-0.07073705,-0.011607606,-0.13135177,-0.22398797,-0.09580861,0.19021423,-0.08042596,-0.01779897,-0.17495981,-0.14812274,-0.048260346,-0.12333009,-0.070463285,0.15528324,0.20964971,0.11625784,0.2237046,0.07890692,-0.22148657,0.061267465,0.074483246,-0.118648395,-0.0568462,0.07398787,0.022829138,0.19582663,0.11385197,-0.06339974,-0.15666407,-0.036742587,0.059717253,-0.22187836,0.1313623,0.013826342,-0.06359563,0.10686191,0.023087177,-0.009353207,0.14843026,0.22589895,-0.01006845,0.0013158728,-0.19938022,-0.08657705,0.08018399,0.041551635,0.08495179,0.18438156,0.12938584,0.11965584,0.024105005,-0.08361419,-0.16151798,-0.23131336,0.14607365,-0.14935367,0.010299029,-0.10631005,0.011473711
p1480,-0.041731484,-0.1437118,0.035087552,-0.05810925,0.20146081,-0.1575073,0.11020125,-0.19149578,0.00026024503,0.44424993,0.08783739,-0.26800534,0.20276529,-0.3610179,0.13357154,0.23891306,-0.07568256,0.118029885,-0.58655006,0.17229944,0.3004775,-0.070283554,-0.27738717,-0.3324407,-0.3895539,0.15105464,-0.14469033,0.19608787,-0.018358909,-0.16389067,-0.16954349,-0.018457806,0.23993534,-0.019148048,-0.08160632,0.30404,0.22647376,0.029103544,0.12000303,0.17073302,0.19958243,0.15631036,-0.030497294,-0.07345021,0.23430298,-0.056214552,0.14213732,-0.19811991,-0.114307135,0.05062821,0.30641145,0.057727255,0.03467069,0.18429607,-0.19661464,-0.23787878,0.20892878,-0.37443706,-0.102601744,0.36338004,-0.49666148,-0.11738094,0.18258302,-0.043474104,0.25401083,-0.04061903,0.23056225,0.036852654,-0.1393888,-0.07793672,0.009180446,-0.14355174,-0.2257264,-0.06464794,0.24644022,-0.010015796,0.05097326,-0.23267768,-0.12225309,-0.049985576,-0.13879703,-0.14605549,0.22828229,0.21801114,0.22396533,0.21464233,0.025054587,-0.26240233,0.125787,0.06674124,-0.2874598,-0.06770029,0.18493396,-0.046772998,0.31286946,0.15330338,0.069890425,-0.1388257,-0.100172974,0.04064505,-0.3114782,0.16590066,-0.113345124,-0.033002894,0.11518079,0.04965833,0.04553246,0.27495712,0.3064801,-0.012011631,0.057809345,-0.27120733,-0.11955903,0.12101459,0.03268313,0.14678214,0.30342776,0.25753066,0.11014771,0.09496361,-0.099825256,-0.12417159,-0.358706,0.12025424,-0.15655597,-0.009320266,-0.17412198,0.062972404
p1481,-0.025004819,-0.15344693,0.015332772,0.006667512,0.19564798,-0.18519105,0.08088279,-0.14650738,0.0038141564,0.38127103,0.09906425,-0.20262592,0.16085756,-0.27783063,0.09001767,0.2240451,-0.10537513,0.07810453,-0.5312937,0.23317187,0.27301857,-0.09449773,-0.27429056,-0.34438023,-0.3228636,0.15220155,-0.17207384,0.16990483,0.042389274,-0.12406201,-0.20477937,-0.0026742257,0.15967284,0.051984064,-0.0679665,0.31175587,0.18912765,0.019307,0.070677795,0.2019618,0.13442624,0.18267874,0.06387135,-0.07907529,0.21747527,-0.06642896,0.06932287,-0.100867465,-0.011445057,0.02724484,0.27176,0.059120342,0.035311308,0.13629635,-0.15760988,-0.21186645,0.20756267,-0.3049386,-0.09787411,0.23886141,-0.46297032,-0.06611281,0.105860464,-0.09695892,0.2808283,-0.085755974,0.19436064,0.044894326,-0.1085437,-0.10982262,-0.010285801,-0.110280186,-0.24121618,-0.095997,0.24859433,-0.043531187,-0.016141886,-0.20120604,-0.16018896,-0.015865797,-0.15114485,-0.121478036,0.19878362,0.25542852,0.19306162,0.2670604,0.083843835,-0.2710518,0.08541244,0.1335402,-0.17276904,-0.08811069,0.110725835,0.013814769,0.2818384,0.13823071,-0.038475074,-0.21439251,-0.064787276,0.07385763,-0.29195344,0.18394408,-0.05388119,-0.02944806,0.1602835,0.011679169,-0.0018195289,0.22216925,0.3028069,-0.019415934,0.012016051,-0.2013193,-0.09977898,0.15422526,0.009970857,0.11609548,0.2158389,0.20138682,0.13607603,0.03635964,-0.098402105,-0.14832506,-0.2914489,0.15000373,-0.15936297,0.006519766,-0.1190514,0.054642707
p1482,-0.062589735,-0.15927961,0.053140618,0.008629426,0.22899485,-0.15165503,0.10008443,-0.17543368,-0.004138034,0.41488048,0.09809184,-0.2476318,0.1573177,-0.31646988,0.10989275,0.2788867,-0.079130456,0.08614198,-0.5386461,0.23546539,0.3130913,-0.0742871,-0.2985021,-0.36049578,-0.35270324,0.16156784,-0.17241159,0.2097947,0.043116644,-0.13206658,-0.21402958,0.022511238,0.1810223,0.043789223,-0.063794814,0.2850964,0.2005938,-0.010242845,0.101455875,0.16904823,0.16365121,0.20708558,0.00045558394,-0.08915386,0.23010209,-0.06289786,0.07568069,-0.1142485,-0.0373634,0.051494826,0.29393354,0.072845824,0.035758726,0.15622194,-0.18156222,-0.21762784,0.22068772,-0.3391226,-0.1355052,0.255326,-0.4893647,-0.07111254,0.14714707,-0.06850005,0.3039318,-0.09010048,0.2128933,0.03486783,-0.11388591,-0.121035345,-0.0055271205,-0.13391641,-0.26218566,-0.13361968,0.24471474,-0.024721708,0.008059461,-0.22904886,-0.15344839,-0.0005258268,-0.15399785,-0.10537288,0.25418785,0.26335347,0.20722872,0.26657894,0.09506758,-0.28183925,0.09126583,0.14781566,-0.19463305,-0.111521564,0.13879889,-0.037971526,0.27008647,0.17498268,-0.01476164,-0.23862766,-0.07845237,0.041164637,-0.32432625,0.18456471,-0.098663434,-0.010016836,0.1404954,0.044252884,-0.02535776,0.27043703,0.3256331,-0.042002887,0.042940564,-0.22608106,-0.09848432,0.1627536,-0.001263516,0.11014712,0.2575594,0.19968177,0.15052654,0.06074004,-0.11241183,-0.16287434,-0.3241381,0.15073869,-0.1910882,0.004677898,-0.1383948,0.06997741
p1483,0.0041113147,-0.07604716,-0.014959862,0.017688759,0.20463818,-0.09158367,0.06421009,-0.078385465,-0.008869597,0.3143856,0.052588962,-0.08207268,0.06736163,-0.18445021,0.072971985,0.1581261,-0.14949833,0.020022133,-0.34017983,0.27289742,0.08301491,-0.096865796,-0.17255764,-0.2918665,-0.08659786,0.09639938,-0.04870974,0.098745875,0.034334484,-0.06778206,-0.15101251,0.01202451,0.11214029,0.013225538,-0.02306901,0.18115155,0.12857202,0.045805193,0.015910352,0.15631312,0.09263785,0.16568014,0.014676798,-0.008708668,0.16520236,-0.13677348,-0.019664172,-0.0021288283,0.091092974,0.03848415,0.134345,0.09022427,0.023348441,0.043982994,-0.15157719,-0.12968244,0.12614034,-0.13255703,-0.023738114,0.13867173,-0.3069984,0.027822597,0.05639707,-0.045478165,0.19899276,-0.107004136,0.053501893,0.027669946,-0.0055734203,-0.066526026,-0.046611644,-0.12975647,-0.24719554,-0.12168936,0.18157202,-0.086305216,-0.022616204,-0.15478294,-0.16750014,-0.06955156,-0.115621194,-0.018459825,0.15841386,0.2205813,0.07770096,0.2518667,0.10664095,-0.23204798,0.0499674,0.06510303,-0.056206014,-0.050739784,0.033684842,0.0482001,0.13094805,0.12077769,-0.08173955,-0.13864405,0.004537515,0.061606657,-0.18596645,0.10182971,0.05700062,-0.08843685,0.051813718,0.029375609,-0.008357051,0.10523672,0.18559675,0.0059216386,-0.017316546,-0.18592198,-0.056190062,0.07329647,0.04279658,0.074646674,0.16475394,0.06744501,0.13272914,0.026221335,-0.066909745,-0.18274346,-0.16454387,0.13901684,-0.16867775,0.030538186,-0.09785533,0.010101818
p1484,0.0058390726,-0.14426568,0.02536347,0.09167209,0.24426547,-0.08340218,0.05060335,-0.121712334,0.031199293,0.30796096,0.08535311,-0.13551213,0.078415856,-0.23233587,0.07401922,0.22149368,-0.09656938,0.0826488,-0.40030172,0.28056946,0.22619033,-0.097036615,-0.22652037,-0.32793927,-0.2474124,0.12979984,-0.12260036,0.14306575,0.079830654,-0.0617164,-0.19986723,0.07764882,0.111465394,0.072694756,-0.059365697,0.2613979,0.17759345,-0.008889017,0.05921142,0.1971394,0.120274335,0.18858843,0.05952444,-0.06638881,0.20674713,-0.053359687,-0.010222793,-0.041900437,0.027630478,0.0033528295,0.19873844,0.04749215,0.07913341,0.12795222,-0.1797063,-0.12874596,0.18512604,-0.22866678,-0.11204833,0.19172308,-0.3759948,-0.020118022,0.04836285,-0.027707629,0.2872347,-0.13377534,0.116504505,0.0220887,-0.08678049,-0.1416122,-0.06428955,-0.098121054,-0.28516105,-0.1364647,0.25035474,-0.10403134,-0.041661434,-0.15719494,-0.18021332,-0.018172484,-0.121522106,-0.0430231,0.16228026,0.25504372,0.13252322,0.30485132,0.14224537,-0.23899303,0.056404248,0.15319876,-0.07651257,-0.09144663,0.057285465,0.05137095,0.21499628,0.14063698,-0.100150324,-0.2603877,-0.051357653,0.046937082,-0.21046567,0.15309456,0.032802373,-0.059968002,0.16391842,0.025874529,-0.046335287,0.14987305,0.30055532,-0.021011034,-0.02592765,-0.18661956,-0.060943104,0.12714654,0.025934631,0.11413335,0.17136244,0.14147757,0.1427889,0.002072867,-0.07424584,-0.1926392,-0.23489776,0.16767158,-0.17738622,-0.012048686,-0.10352633,0.03312901
